weight_A	weight_B	bias	pred_11	pred_10	pred_01	pred_00
0.061411	0.0477237	0.0	0.51763785	0.51381606	0.5076857	0.5
3.1731744	3.159486	1.9539533	0.9977894	0.9716688	0.976032	0.82288283
6.3285875	6.3229637	3.4142325	0.9995409	0.98887306	0.993628	0.8760204
6.7725377	6.7634873	3.3382547	0.99979025	0.9881543	0.99210817	0.7964227
6.9063654	6.8988104	2.118057	0.99986565	0.98150796	0.98284835	0.6785958
6.9656806	6.957531	0.30920264	0.99986535	0.9554042	0.95236826	0.52883714
7.0001545	6.9925466	-1.7783965	0.99961644	0.9000091	0.8965771	0.3466049
7.0221434	7.0157576	-3.8279607	0.9991509	0.80650675	0.8057136	0.16501589
7.036152	7.0315795	-5.662775	0.99816954	0.6605701	0.6604909	0.04031652
7.0433846	7.040277	-7.139068	0.9966872	0.47060096	0.46869227	0.00629713
7.0478363	7.045145	-8.274078	0.9939933	0.28651702	0.2858576	0.0020259116
7.051368	7.0492983	-9.019824	0.990969	0.16395973	0.16574831	0.0010799442
7.052368	7.051512	-9.42902	0.9885801	0.11010248	0.11181105	0.0006935641
7.0528164	7.053371	-9.603644	0.9871846	0.093027934	0.09427988	0.0004913644
7.0531206	7.055001	-9.629955	0.98705155	0.08963742	0.09080661	0.00037534477
7.053403	7.0563493	-9.606602	0.9873652	0.09076456	0.09190018	0.00030517625
7.0536976	7.0574327	-9.546479	0.9879783	0.09555166	0.09667433	0.00026309016
7.0539765	7.0583205	-9.453143	0.98884284	0.103902064	0.105007686	0.00024081406
7.0542846	7.0590334	-9.326617	0.98992616	0.11613781	0.11723792	0.00023388013
7.0545597	7.0596247	-9.16888	0.9912114	0.1322676	0.13336544	0.00023873804
7.054831	7.060118	-8.984428	0.992594	0.15238848	0.15349859	0.00025417135
7.0550694	7.0605617	-8.788579	0.9938998	0.17565788	0.17678997	0.00027854368
7.0553107	7.0609517	-8.590884	0.99502397	0.2015119	0.20267396	0.00031085423
7.055551	7.0612655	-8.398969	0.9959459	0.22909343	0.23027673	0.00034963898
7.055765	7.0615773	-8.219809	0.99666107	0.25740054	0.258592	0.00039376947
7.0559597	7.06188	-8.05314	0.99722314	0.28587347	0.28705776	0.0004418562
7.056158	7.062146	-7.9012036	0.99765456	0.31380185	0.31496918	0.00049288006
7.0563636	7.0623775	-7.7634544	0.9979886	0.3407196	0.34186876	0.00054590794
7.0565596	7.062604	-7.6399097	0.9982483	0.36611885	0.367243	0.00059942214
7.0567403	7.0628004	-7.5283723	0.99845415	0.3900328	0.3911292	0.00065312564
7.056918	7.0629926	-7.4292955	0.9986166	0.41201186	0.41307998	0.000705747
7.057108	7.0631924	-7.3407917	0.9987465	0.43218276	0.43322334	0.00075732946
7.0572925	7.0633802	-7.262275	0.9988514	0.45045486	0.45146474	0.0008066103
7.0574684	7.0635705	-7.1915755	0.9989387	0.46717605	0.46816576	0.00085409166
7.0576463	7.063754	-7.128581	0.99901086	0.4822544	0.48321876	0.0008990541
7.057818	7.0639324	-7.072061	0.99907106	0.49590987	0.49685577	0.0009418249
7.057988	7.064105	-7.021913	0.9991214	0.5081115	0.5090394	0.0009816769
7.058144	7.0642653	-6.9767094	0.9991646	0.5191587	0.5200755	0.0010191882
7.058304	7.064418	-6.9354954	0.9992017	0.52926683	0.53016686	0.001054824
7.05848	7.064577	-6.898353	0.99923414	0.5384022	0.53928477	0.0010881156
7.0586357	7.0647273	-6.864877	0.99926215	0.5466411	0.54751563	0.0011191895
7.0587916	7.0648737	-6.834596	0.9992865	0.5541031	0.5549699	0.0011480135
7.0589666	7.0650244	-6.807086	0.9993081	0.56089264	0.5617474	0.0011748918
7.0591187	7.065164	-6.7814326	0.9993279	0.5672135	0.56806105	0.0012006786
7.059274	7.0653048	-6.757957	0.9993449	0.5729924	0.5738332	0.00122484
7.05944	7.0654564	-6.7362657	0.99936056	0.57832724	0.5791636	0.0012477613
7.059599	7.0656013	-6.715982	0.99937457	0.583314	0.5841484	0.0012695434
7.0597477	7.065732	-6.69737	0.99938774	0.5878804	0.5887125	0.0012899291
7.059911	7.0658665	-6.6796403	0.9993997	0.59222543	0.5930488	0.0013098276
7.060059	7.0659876	-6.663065	0.99941057	0.59627986	0.597097	0.0013286731
7.060205	7.066112	-6.6475616	0.9994209	0.6000671	0.60088056	0.0013465518
7.060357	7.066248	-6.633106	0.99942994	0.6035962	0.6044096	0.0013634809
7.060499	7.0663652	-6.61954	0.9994387	0.6069019	0.6077124	0.0013795724
7.060647	7.06648	-6.606433	0.99944687	0.61009145	0.610894	0.0013953459
7.060795	7.066613	-6.594339	0.99945414	0.6130347	0.6138416	0.0014099267
7.060944	7.066733	-6.58304	0.999461	0.6157812	0.61658126	0.0014238369
7.0610785	7.066849	-6.571913	0.9994676	0.6184706	0.6192728	0.0014377492
7.0612154	7.066955	-6.5612073	0.9994741	0.62105495	0.6218525	0.0014513045
7.061358	7.0670795	-6.551174	0.9994798	0.6234697	0.62427217	0.0014642733
7.0615	7.067194	-6.541222	0.9994856	0.62586385	0.6266644	0.0014772293
7.0616364	7.0673103	-6.53198	0.9994909	0.62808573	0.6288865	0.0014893392
7.061781	7.0674176	-6.5232253	0.9994956	0.6301938	0.63098836	0.0015008033
7.061905	7.0675216	-6.514712	0.9995003	0.63223356	0.63303053	0.0015120462
7.0620255	7.0676246	-6.5062656	0.9995051	0.6342504	0.63505244	0.0015233665
7.0621533	7.067724	-6.4983935	0.9995092	0.6361312	0.6369309	0.0015340262
7.062279	7.0678253	-6.490618	0.99951357	0.63798034	0.6387814	0.0015447059
7.0624065	7.067926	-6.4832277	0.99951714	0.6397398	0.64053774	0.0015548945
7.06254	7.068033	-6.4763775	0.99952096	0.64137346	0.64217013	0.0015643812
7.062674	7.068141	-6.4697323	0.9995245	0.642953	0.64375067	0.0015736935
7.062792	7.0682397	-6.4630294	0.99952817	0.6445392	0.64534307	0.0015831181
7.062908	7.0683384	-6.456669	0.9995313	0.6460443	0.64685416	0.0015920863
7.063039	7.0684414	-6.4504204	0.99953455	0.64752084	0.6483294	0.0016010914
7.063159	7.0685344	-6.4442883	0.99953794	0.6489667	0.64977455	0.0016099331
7.063276	7.0686274	-6.43857	0.9995407	0.6503184	0.65112823	0.0016181418
7.063406	7.068727	-6.432983	0.99954355	0.6516378	0.65244126	0.0016263127
7.0635176	7.0688176	-6.4275923	0.99954605	0.6529053	0.65371275	0.0016341993
7.0636377	7.068909	-6.422667	0.99954873	0.6540712	0.65487486	0.0016413314
7.0637617	7.0690093	-6.4177766	0.99955106	0.6552228	0.6560274	0.0016485659
7.063875	7.069099	-6.4130535	0.9995539	0.65633005	0.65713614	0.0016556138
7.0639906	7.0691895	-6.4082837	0.99955577	0.6574478	0.6582502	0.001662778
7.0641026	7.069278	-6.403671	0.9995582	0.65852845	0.6593333	0.0016697005
7.0642285	7.069371	-6.3993306	0.9995601	0.6595507	0.6603496	0.001676237
7.06435	7.069465	-6.3950944	0.9995624	0.66054344	0.66134036	0.0016826945
7.0644617	7.0695477	-6.3909845	0.99956435	0.6615061	0.6622979	0.0016889935
7.064573	7.069637	-6.387141	0.9995662	0.6624041	0.66319513	0.0016948569
7.06469	7.06973	-6.38323	0.9995682	0.6633146	0.66410834	0.0017009526
7.0647993	7.0698133	-6.379536	0.9995697	0.6641777	0.6649704	0.0017066449
7.064917	7.0699077	-6.3758564	0.9995713	0.66503656	0.665829	0.0017123747
7.0650206	7.0699906	-6.372524	0.9995728	0.6658137	0.6666109	0.0017175123
7.0651274	7.070072	-6.368938	0.99957496	0.6666468	0.66744196	0.0017231673
7.065245	7.0701613	-6.365669	0.99957633	0.66741097	0.66819954	0.001728366
7.0653534	7.0702443	-6.362629	0.9995776	0.6681187	0.66890824	0.0017331302
7.0654535	7.0703273	-6.3597155	0.9995793	0.668797	0.66959107	0.0017377012
7.0655665	7.070418	-6.356723	0.9995806	0.6694933	0.6702902	0.0017424792
7.0656657	7.0705	-6.3540206	0.99958175	0.67012185	0.6709224	0.0017467672
7.065779	7.0705876	-6.351464	0.9995832	0.6707221	0.67152107	0.0017508292
7.065888	7.070665	-6.3485518	0.9995844	0.6713995	0.67219317	0.001755501
7.0660005	7.070749	-6.3456507	0.9995856	0.67207634	0.67286056	0.0017602226
7.066105	7.0708265	-6.343397	0.9995866	0.6726068	0.6733861	0.0017638025
7.066212	7.070909	-6.340952	0.9995878	0.6731768	0.6739551	0.0017677668
7.066321	7.070995	-6.338717	0.99958885	0.6736988	0.6744807	0.0017713729
7.0664167	7.071071	-6.3366003	0.99958986	0.6741944	0.6749758	0.0017747602
7.066527	7.0711575	-6.334514	0.9995907	0.6746823	0.67546225	0.0017781854
7.066629	7.0712404	-6.332091	0.9995916	0.67524177	0.6760243	0.0017822001
7.066735	7.0713196	-6.3300514	0.99959284	0.6757207	0.6764996	0.0017855406
7.0668316	7.071392	-6.3279595	0.9995937	0.6762078	0.6769824	0.0017889902
7.0669336	7.0714636	-6.325797	0.99959457	0.6767126	0.67747843	0.0017925781
7.067043	7.0715404	-6.323683	0.9995957	0.6772061	0.6779643	0.0017961118
7.067138	7.0716143	-6.3219967	0.9995964	0.67760223	0.6783603	0.0017988697
7.0672398	7.071697	-6.3202715	0.9995974	0.6780041	0.6787648	0.0018017464
7.0673394	7.071769	-6.3184676	0.9995983	0.67842656	0.6791823	0.0018047639
7.0674434	7.071847	-6.31693	0.999599	0.67879206	0.6795422	0.0018073189
7.067547	7.071926	-6.3154106	0.99959975	0.6791516	0.6798984	0.0018098333
7.0676484	7.072002	-6.313716	0.99960023	0.67954916	0.68029153	0.001812697
7.067746	7.0720806	-6.3121185	0.9996008	0.6799229	0.6806662	0.0018153819
7.0678406	7.0721526	-6.3107057	0.9996014	0.68025476	0.680998	0.0018177319
7.0679364	7.0722284	-6.309289	0.9996022	0.68058985	0.6813308	0.001820119
7.0680346	7.0723066	-6.3077545	0.99960274	0.6809488	0.6816883	0.0018227377
7.068133	7.0723796	-6.306486	0.9996035	0.6812497	0.681988	0.0018248803
7.0682316	7.072457	-6.3052306	0.9996043	0.6815479	0.68228424	0.0018269831
7.068247	7.072449	-6.304046	0.9996047	0.68181413	0.68255335	0.0018289855
7.0682693	7.072439	-6.3026433	0.9996052	0.6821324	0.68286055	0.0018313989
7.06829	7.0724273	-6.3014326	0.9996055	0.68241006	0.6831264	0.0018334595
7.068307	7.072422	-6.300537	0.9996059	0.68261206	0.68333155	0.0018349433
7.0683227	7.0724163	-6.2997503	0.9996064	0.6827934	0.6835121	0.0018362334
7.06834	7.072409	-6.298477	0.99960685	0.6830776	0.6837957	0.0018384462
7.06836	7.0724006	-6.297204	0.9996074	0.68336517	0.684076	0.00184066
7.068379	7.072392	-6.296136	0.99960786	0.68360436	0.6843151	0.0018425122
7.068397	7.0723853	-6.2952423	0.9996084	0.6838087	0.68451416	0.0018440332
7.0684114	7.072379	-6.2940245	0.9996087	0.6840782	0.6847851	0.0018461723
7.068429	7.072372	-6.292881	0.99960905	0.6843328	0.6850404	0.0018481731
7.068448	7.072364	-6.2917	0.9996095	0.68459874	0.6852994	0.001850264
7.0684676	7.0723553	-6.2908497	0.9996101	0.6847921	0.6854858	0.001851748
7.0684853	7.072346	-6.29029	0.99961036	0.68492204	0.6856115	0.0018526912
7.0685005	7.072338	-6.28954	0.99961036	0.68509257	0.685781	0.0018539763
7.068523	7.0723295	-6.289073	0.99961054	0.6852039	0.68588364	0.0018547615
7.0685387	7.072324	-6.288232	0.9996107	0.6853919	0.6860704	0.0018562457
7.068553	7.0723195	-6.2871966	0.99961126	0.6856204	0.68630046	0.0018581066
7.0685716	7.0723076	-6.286451	0.9996114	0.6857913	0.6864635	0.0018594093
7.068587	7.0723023	-6.2859178	0.9996116	0.6859131	0.68658537	0.0018603236
7.0685997	7.072298	-6.2853413	0.9996121	0.68604165	0.6867196	0.0018613153
7.068617	7.07229	-6.2847233	0.99961233	0.6861836	0.68685555	0.0018624004
7.0686355	7.0722814	-6.2841234	0.9996128	0.68631995	0.6869872	0.0018634504
7.0686493	7.072278	-6.283571	0.999613	0.68644446	0.687114	0.0018644222
7.0686646	7.072272	-6.28307	0.99961317	0.6865589	0.68722606	0.0018652945
7.0686855	7.072263	-6.282606	0.99961334	0.68666816	0.6873268	0.0018660938
7.068703	7.0722523	-6.281948	0.99961364	0.68681854	0.6874693	0.001867291
7.0687213	7.072243	-6.281479	0.9996138	0.6869289	0.6875711	0.0018681097
7.068736	7.0722356	-6.281146	0.999614	0.68700594	0.6876477	0.0018686956
7.0687547	7.072229	-6.280489	0.9996145	0.68715376	0.6877902	0.0018698793
7.0687675	7.0722213	-6.2799745	0.99961454	0.68727094	0.68790454	0.0018708116
7.068787	7.072213	-6.279378	0.99961495	0.6874076	0.68803334	0.0018718699
7.068798	7.0722094	-6.278817	0.99961495	0.68753004	0.68816316	0.0018728813
7.068811	7.072206	-6.278303	0.9996152	0.68764424	0.6882796	0.0018738145
7.0688295	7.0721965	-6.278017	0.9996152	0.6877139	0.6883423	0.001874294
7.0688434	7.0721908	-6.277571	0.99961543	0.6878145	0.6884417	0.0018750951
7.068857	7.0721865	-6.2772746	0.99961543	0.68788224	0.68851036	0.0018756196
7.0688734	7.072174	-6.2771664	0.99961525	0.68791425	0.6885337	0.0018757993
7.0688915	7.072167	-6.27664	0.99961543	0.68803453	0.6886475	0.0018767426
7.068904	7.0721626	-6.2760253	0.99961585	0.6881693	0.6887845	0.0018778736
7.068918	7.0721583	-6.27563	0.99961615	0.68825936	0.68887436	0.0018785963
7.068933	7.0721493	-6.2752905	0.99961627	0.6883374	0.68894774	0.0018791977
7.0689487	7.0721436	-6.2754254	0.9996161	0.68831444	0.6889221	0.0018789241
7.0689616	7.0721364	-6.275155	0.99961627	0.6883757	0.68898356	0.0018794074
7.0689764	7.072132	-6.2746644	0.99961644	0.68848413	0.68909395	0.0018803045
7.0689907	7.072122	-6.2743077	0.9996167	0.68856764	0.689171	0.0018809598
7.0690064	7.072117	-6.273869	0.9996168	0.6886667	0.6892672	0.0018817562
7.0690236	7.072111	-6.2736583	0.9996171	0.6887181	0.6893134	0.0018821391
7.069039	7.0721016	-6.273341	0.999617	0.6887931	0.6893815	0.0018827193
7.0690517	7.072095	-6.273053	0.999617	0.68886054	0.68944544	0.0018832389
7.06907	7.0720854	-6.2728834	0.9996171	0.68890345	0.6894821	0.001883536
7.0690856	7.0720806	-6.272482	0.9996172	0.68899554	0.6895686	0.0018842774
7.0691	7.0720716	-6.27211	0.99961746	0.6890801	0.6896493	0.0018849587
7.0691075	7.0720687	-6.271702	0.99961776	0.6891684	0.6897431	0.001885716
7.069123	7.072065	-6.2718797	0.9996174	0.6891349	0.6897085	0.0018853832
7.0691357	7.072055	-6.27167	0.99961764	0.6891855	0.68975294	0.0018857506
7.06915	7.07205	-6.271572	0.99961776	0.6892104	0.68977773	0.001885919
7.0691586	7.072044	-6.2712765	0.9996178	0.68927634	0.6898443	0.0018864712
7.069175	7.072039	-6.2713594	0.99961793	0.68926346	0.68982804	0.0018863082
7.0691915	7.072028	-6.2711267	0.99961823	0.68932045	0.6898763	0.001886718
7.0692053	7.0720234	-6.2709002	0.99961805	0.68937474	0.68992674	0.0018871495
7.0692177	7.072017	-6.270793	0.99961823	0.68940187	0.6899521	0.0018873379
7.069231	7.072012	-6.2709293	0.999618	0.6893757	0.68992585	0.0018870714
7.069245	7.072004	-6.27067	0.99961805	0.6894371	0.68998015	0.0018875595
7.0692596	7.071998	-6.2702317	0.9996182	0.6895359	0.69007456	0.0018883693
7.0692725	7.0719852	-6.269921	0.9996185	0.68960845	0.69014025	0.0018889495
7.0692897	7.0719805	-6.2697506	0.99961853	0.6896509	0.69017607	0.0018892678
7.0693054	7.071973	-6.269563	0.9996186	0.68969756	0.690216	0.0018896157
7.069318	7.071965	-6.2695622	0.9996186	0.68970275	0.69021773	0.0018896126
7.069331	7.071958	-6.269303	0.99961877	0.68976206	0.69027364	0.0018900969
7.069345	7.071954	-6.2696047	0.9996187	0.689702	0.69021004	0.0018895242
7.069356	7.071947	-6.269246	0.99961877	0.6897829	0.69028693	0.001890189
7.0693703	7.0719395	-6.269134	0.9996186	0.6898129	0.6903114	0.0018903965
7.069382	7.071932	-6.2691607	0.99961877	0.68980986	0.69030917	0.0018903416
7.0693965	7.0719275	-6.2690597	0.9996188	0.6898362	0.6903305	0.0018905243
7.0694065	7.071922	-6.269039	0.9996188	0.6898419	0.69033813	0.0018905568
7.069419	7.0719166	-6.269035	0.999619	0.68984824	0.69033897	0.001890569
7.069434	7.0719066	-6.2688985	0.9996189	0.68988395	0.690367	0.0018908154
7.0694447	7.071904	-6.268689	0.9996188	0.68993026	0.6904156	0.0018912063
7.069455	7.071898	-6.26866	0.99961907	0.6899395	0.6904248	0.001891253
7.069471	7.0718923	-6.2684193	0.9996191	0.68999636	0.6904751	0.0018917028
7.06948	7.0718827	-6.2680793	0.9996191	0.6900732	0.69054776	0.0018923417
7.0694942	7.0718822	-6.268064	0.9996193	0.6900807	0.6905536	0.0018923739
7.069506	7.0718713	-6.2678204	0.99961936	0.69013625	0.69060624	0.0018928275
7.0695176	7.0718665	-6.267534	0.9996193	0.69020116	0.69066817	0.001893366
7.06953	7.0718603	-6.2673607	0.99961925	0.690243	0.69070524	0.0018936923
7.069541	7.0718555	-6.2671137	0.99961936	0.6902986	0.6907611	0.0018941605
7.0695543	7.0718493	-6.266745	0.9996194	0.69038314	0.69083816	0.001894843
7.0695667	7.0718427	-6.2667766	0.9996196	0.6903793	0.69083333	0.001894789
7.069573	7.0718403	-6.266542	0.99961984	0.6904306	0.6908874	0.0018952292
7.069587	7.0718327	-6.2665167	0.99961984	0.6904416	0.6908916	0.0018952736
7.0696	7.071826	-6.266626	0.99961966	0.6904234	0.6908681	0.0018950691
7.0696144	7.0718184	-6.266966	0.9996196	0.6903553	0.69079554	0.0018944195
7.069623	7.0718117	-6.2667904	0.99961954	0.6903981	0.6908326	0.0018947575
7.0696344	7.0718055	-6.266943	0.9996196	0.6903683	0.6908016	0.0018944639
7.0696497	7.0717993	-6.2668114	0.9996196	0.6903999	0.6908285	0.0018947071
7.0696607	7.071792	-6.2667637	0.9996196	0.69041425	0.6908394	0.0018947982
7.06967	7.071788	-6.2668996	0.99961936	0.69038934	0.69081086	0.0018945453
7.069683	7.0717793	-6.2668276	0.99961954	0.6904092	0.6908261	0.0018946809
7.069695	7.0717745	-6.266712	0.99961966	0.69043696	0.6908524	0.0018948934
7.069707	7.071771	-6.2665725	0.99961954	0.69047034	0.69088274	0.0018951532
7.0697145	7.071767	-6.266759	0.9996194	0.6904328	0.69084525	0.0018948013
7.069726	7.0717583	-6.2668266	0.99961954	0.6904217	0.69083077	0.0018946683
7.069734	7.071755	-6.2668777	0.9996194	0.6904128	0.6908231	0.0018945835
7.069745	7.0717506	-6.266857	0.9996196	0.6904204	0.69082755	0.001894603
7.0697603	7.071743	-6.266704	0.9996197	0.6904586	0.6908585	0.0018948945
7.0697694	7.071736	-6.266732	0.99961966	0.6904567	0.6908526	0.0018948573
7.069779	7.0717297	-6.266436	0.99961966	0.6905224	0.6909177	0.0018953967
7.0697875	7.0717278	-6.2665462	0.99961966	0.69050044	0.6908959	0.0018951925
7.0697994	7.071723	-6.266687	0.9996197	0.6904724	0.6908678	0.0018949274
7.069811	7.0717177	-6.266876	0.99961966	0.6904363	0.69082755	0.0018945766
7.0698195	7.0717115	-6.266804	0.9996196	0.6904547	0.6908438	0.001894708
7.0698314	7.071705	-6.266597	0.9996196	0.6905041	0.69088674	0.0018951056
7.0698433	7.0716996	-6.2664547	0.9996196	0.69053704	0.6909176	0.0018953765
7.069853	7.0716953	-6.266576	0.9996196	0.6905153	0.69089174	0.0018951362
7.0698576	7.0716863	-6.266438	0.99961954	0.6905471	0.6909226	0.0018953996
7.069872	7.071684	-6.2666497	0.9996194	0.69050485	0.6908781	0.0018949967
7.069883	7.0716777	-6.2664766	0.9996194	0.6905465	0.6909142	0.0018953255
7.0698924	7.0716724	-6.2662673	0.9996196	0.6905927	0.69096	0.001895723
7.069901	7.071668	-6.266104	0.99961966	0.69063044	0.69099545	0.0018960318
7.069914	7.071661	-6.2659297	0.9996197	0.69067353	0.69103074	0.0018963644
7.0699244	7.0716567	-6.2655964	0.9996197	0.69074774	0.69110185	0.0018969837
7.0699325	7.0716486	-6.265726	0.99961984	0.69072473	0.6910739	0.0018967384
7.0699434	7.071647	-6.265423	0.99961984	0.6907913	0.69114035	0.001897313
7.069951	7.071638	-6.265355	0.99961996	0.6908082	0.6911563	0.0018974436
7.0699654	7.0716333	-6.265451	0.9996201	0.69079244	0.69113386	0.0018972629
7.069974	7.0716286	-6.2653627	0.99962014	0.69081587	0.6911522	0.0018974302
7.0699825	7.0716233	-6.2656	0.9996199	0.6907666	0.69110274	0.001896973
7.069992	7.071616	-6.265481	0.9996197	0.6907966	0.69112694	0.0018972087
7.0700006	7.0716114	-6.265699	0.99961984	0.69075155	0.6910825	0.0018967959
